web-scraper-order,web-scraper-start-url,cfp_link,cfp_link-href,cfp_text
"1624355198-1237","http://www.wikicfp.com/cfp/call?conference=marketing&page=1","ICMarkTech 2020","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=89874&copyownerid=150180","SCOPE 

ICMarkTech'19 - International Conference on Marketing and Technologies of 2019, to be held at Maieutica Academic Campus (University Institute of Maia & Polytechnic Institute of Maia), in the city of Maia, about 14 km from the city of Porto, Portugal, from 27 to 29 November 2019, is an international forum for researchers and professionals to present and discuss the latest innovations, trends, results, experiences and concerns in the various fields of Marketing and Technologies related to it.

We are pleased to invite you to submit your articles to ICMarkTech'19. They can be written in English, Spanish or Portuguese. All submitted articles will be reviewed based on their relevance, originality, importance and clarity.



TOPICS 

Papers submitted should relate to one or more of the main themes proposed for the Conference:

Artificial Intelligence Applied in Marketing

Virtual and Augmented Reality in Marketing

Business Intelligence Databases and Marketing

Data Mining and Big Data - Marketing Data Science

Web Marketing, e-commerce and v-commerce

Social Media and Networking

Ominichannel and Marketing Communication

Marketing, Geomarketing and IOT

Marketing Automation and Marketing Inbound

Machine Learning Applied to Marketing

Customer Data Management and CRM

Neuromarketing Technologies

 

SUBMISSION AND DECISION

Submitted papers must comply with the format of Smart Innovation, Systems and Technologies (see Instructions for Authors at Springer Website), be written in English, must not have been published before, not be under review for any other conference or publication and not include any information leading to the authors’ identification. Therefore, the authors’ names, affiliations and bibliographic references should not be included in the version for evaluation by the Scientific Committee. This information should only be included in the camera-ready version, saved in Word or Latex format and also in PDF format. These files must be accompanied by the Consent to Publish form filled out, in a ZIP file, and uploaded at the conference management system.



Submitted papers written in Spanish or Portuguese (until 15-page limit) must comply with the format of RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação (download Spanish or Portuguese instructions/template for authors), must not have been published before, not be under review for any other conference or publication and not include any information leading to the authors’ identification. Therefore, the authors’ names, affiliations and e-mails should not be included in the version for evaluation by the Scientific Committee. This information should only be included in the camera-ready version, saved in Word. These files must be uploaded at the conference management system in a ZIP file.



All papers will be subjected to a “double-blind review” by at least two members of the Scientific Committee. Based on Scientific Committee evaluation, a paper can be rejected or accepted by the Conference Chairs. In the later case, it can be accepted as the type originally submitted or as another type.



​PUBLICATION AND INDEXING

To ensure that a full paper, poster paper or company paper is published, at least one of the authors must be fully registered by the 1th of September 2019, and the paper must comply with the suggested layout and page-limit. Additionally, all recommended changes must be addressed by the authors before they submit the camera-ready version.



Papers will be published in Proceedings by Springer, in SIST series. Poster and company papers will not be published, just presented in the conference.



Published full papers will be submitted for indexation by ISI, EI-Compendex, SCOPUS, DBLP and Google Scholar, among others, and will be available in the SpringerLink Digital Library."
"1624355210-1242","http://www.wikicfp.com/cfp/call?conference=marketing&page=1","ICMBT 2021","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=107069&copyownerid=13881","2021 6th International Conference on Marketing, Business and Trade (ICMBT 2021) will be held in Waseda University, Tokyo, Japan from January 10 to 13, 2021.



Conference Website: http://www.icmbt.org



Publication：

The accepted excellent papers by ICMBT 2021 will be recommended to international journals whose topics are related to the paper. Which journal to be recommended will be updated after your paper passed the review process. If you submitted a full paper, your paper will be through two rounds of reviewing, including the a plagiarism check and a peer-to-peer review by the relevant professional of the conference committee. Generally, the whole review procedure will take 2-4 weeks (or more). If your submission was accepted, we would like to send an official notification of acceptance to all authors, as well as the review report form. Please look out for your email from the conference secretary.



Topics of interest for submission include, but are not limited to: 

Government Policy and Regulation

Regulatory Economics

Constitutional Economics

Regional development

World Economy vs Regional Economy

Country and Industry Studies of Trade

Economic Integration

Trade and Labor Market Interactions

Management Accounting

Financial Accounting

Commercial law

Profitability and Earnings

International Financial Markets

Financial Institutions and Services



For more topics please visit: http://www.icmbt.org/cfp.html





Submission methods:

1. Online Submission: http://confsys.iconf.org/submission/icmbt2021

2. E-mail Submission: icmbt@iedrc.net



Conference Secretary: Ms. Carol Wu 

Email: icmbt@iedrc.net

Tel:  +852-3500-0005 (Hong Kong) 

        +86-13438979298 (China)"
"1624354968-1152","http://www.wikicfp.com/cfp/call?conference=marketing&page=6","GFA 2010","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=8802&copyownerid=9915","New Directions – New Insights



Call for Papers: German-French-Austrian Conference on Quantitative Marketing, University of Vienna – Austria, September 16 – 18, 2010

Deadline: May 20, 2010



Chair: Udo Wagner, University of Vienna, Austria



Organizing Committee: Adamantios Diamantopoulos (University of Vienna), Lutz Hildebrandt (Humboldt University, Berlin), Philippe Aurier (Université Montpellier 2), Gilles N’Goala (Université de Savoie)



The Organizing Committee of the fourth German-French-Austrian Conference on Quantitative Marketing (GFA2010) cordially invites members of the marketing community to participate in one of Europe's finest marketing conferences characterized by an atmosphere of inspiration and creativity. The meeting will be held in Vienna (Austria), the city of music and cultural treasures located in the heart of Europe, from September 16th to 18th, 2010. During these days, the conference will bring together distinguished marketing researchers, industry executives and members of non-profit organizations to discuss essential topics of marketing science covered by this year’s theme “New Directions – New Insights”.



A dynamic environment and a challenging face of the global marketplace are both important aspects of marketing that affect businesses around the world. This year’s conference theme emphasizes the need for academics and business leaders to recognize, appreciate and understand the significance of new marketing science approaches that cope with these economic and societal challenges by providing us meaningful marketing insights.



The Organizing Committee encourages submissions on a broad range of marketing topics, especially, but not limited, to contributions emphasizing marketing modeling, quantitative empirical research, methods, consumer behavior and decision making, market strategy as well as theory. Since the Conference's objective is to understand market dynamics in a holistic manner, we welcome contributions from behavioral researchers as well. The aim of the GFA Conference Series is to provide a platform for rich intellectual exchange among marketers and related scientists in the heart of Europe. Therefore, we joyfully invite researchers from the general scientific community from all cultures and parts of the world to actively participate by presenting, discussing and exchanging their personal insights into marketing issues.



Submission of Abstracts and Deadlines



Submission of research abstracts should be not later than May 20, 2010. Please ensure that your submitted abstract does not exceed 300 words. The abstract should thereby clearly define a marketing topic and the contribution of the research. Submissions have to be prepared as a WORD file and have to be uploaded electronically through the conference’s online interface. Further details regarding your abstract submission (formal requirements, etc.) and the conference in general can be found on the meeting’s website http://gfa2010.univie.ac.at. 



All submissions will undergo a review process. Presenting authors will be notified by July 15, 2010. All accepted paper proposals will be published in the Conference Proceedings on CD-ROM. Selected papers will be invited for formal submission to Marketing – Journal of Research and Management and maybe for other publication organs. The deadline for online registration is August 30, 2010. 



Please address all enquiries to the GFA2010 Conference Secretariat:



University of Vienna, Department of Marketing, Attn.: Wolfgang Weitzl, Bruenner Strasse 72, A-1210 Vienna, AUSTRIA; Email: gfa2010.bwl@univie.ac.at.



We are looking forward to your submissions - your personal thoughts on marketing - and an inspiring conference in the beautiful city of Vienna!"
"1624355079-1193","http://www.wikicfp.com/cfp/call?conference=marketing&page=4","ICEM 2015","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=43107&copyownerid=73859","You are invited to take part in the 20th anniversary international scientific conference, Economics and Management 2015 (ICEM-2015), hosted by the School of Economics and Business, Kaunas University of Technology. The conference will take place on May 06 - 08, 2015, Kaunas, Lithuania.

 

The aim of the conference is to bring together scholars and inspire discussions about responsibility dilemmas that encounter actors acting on behalf of organizations, institutions and countries in the world where institutional complexity, intensifying climate change, and staggering innovations become a norm.

 

General theme

 •Responsibility dilemmas for organizations and institutions in an uncertain world

 

Conference sub-themes

 •Challenges and Opportunities of Financial Economics

 •Contemporary Marketing: Inspiration, Innovation, and Implementation

 •Corporate Social Responsibility: Interaction of Businesses, Society, and the State

 •Global Economy and Competitiveness of Nations

 •Horizons of Accounting

 •Management Intelligence for a Smart, Sustainable and Inclusive Economy

 •Strategic management in an open economy: entrepreneurship, innovation and internationalization

 

 

Important dates

 Registration and submission of abstracts: up to January 25, 2015

 Early-bird payment: up to March 10, 2015

 Regular payment: up to April 01, 2015

 Submission of papers: up to May 01, 2015

 Meeting in the conference on May 06 - 08, 2015"
"1624355133-1213","http://www.wikicfp.com/cfp/call?conference=marketing&page=3","AISR 2017","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=60491&copyownerid=12647","Appel à participations

Atelier interdisciplinaire sur les systèmes de recommandation / Interdisciplinary Workshop on Recommender Systems



Les systèmes de recommandation atteignent aujourd’hui leur maturité avec une indéniable omniprésence tant sur les médias sociaux, que dans les plateformes collaboratives ou de vente en ligne. Après deux journées d’études interdisciplinaires au Cnam sur le sujet en 2012 et 2015, nous sommes heureux de vous convier à proposer une contribution à notre premier atelier interdisciplinaire sur les systèmes de recommandation qui aura lieu à Paris les 22 et 23 mai 2017.



Prix étudiant du système de recommandation



Une catégorie spéciale de posters est réservée aux étudiants (jusqu'au Master 2) en informatique, mathématiques, statistiques, marketing, info-com. Les membres du comité scientifique auront le plaisir de remettre un prix de 300 euros pour le système élu. Les critères d'évaluation seront l'efficacité, l'originalité et l'éthique. Pour concourir, l'étudiant(e) - seul(e) ou par équipe - doit présenter un système réalisé dans le cadre de ses études et être parainné(e) par un(e) de ses enseignant(e)s. La déclaration d'intention est à envoyer via easyChair avant le 8 mars, le poster et le texte seront à envoyer pour le 8 mai 2017.



Les thématiques

seront principalement (mais non exclusivement) les suivantes :



    Culture, médias et systèmes de recommandation ;

    Marketing numérique ;

    Publicité ciblée ;

    Profil d’utilisateurs et personnalisation ;

    Recommandation sociale ;

    Recommandation contextualisée et mobile ;

    Mesures d’évaluation et explication de recommandations ;

    Algorithmes des systèmes de recommandation ;

    Interface et interactions avec l’utilisateur ;

    Plates-formes et implémentation de systèmes ;

    Aide à la décision et temps réel.



Axes de traitement



    Systèmes de recommandation et digital marketing ;

    Algorithmes des systèmes de recommandation ;

    Plates-formes et implémentation de systèmes ;

    Aide à la décision et temps réel ;

    Culture, médias et systèmes de recommandation.



Soumission et Publication



Les actes du WorkShop seront remis aux participants sous forme de support numérique et les meilleurs articles seront sélectionnés pour être proposés à la publication du deuxième volume de l’ouvrage ""Les moteurs et systèmes de recommandation"", collection ""Systèmes d'information, web et informatique ubiquitaire"" aux éditions ISTE (228 pages, ISBN 978-1-78405-041-2) pour la version française et John Wiley & Sons (Recommender Systems - 2014. 256 Pages, Hardcover, ISBN 978-1-84821-768-3) pour la version anglaise.



    La soumission des documents sera gérée par la plateforme easychair.org. Si vous avez déjà utilisé ce système pour d'autres conférences, vous pouvez utiliser le même nom d'utilisateur et le même mot de passe. Si c'est la première fois que vous utilisez EasyChair, vous devrez vous inscrire à un compte en cliquant sur le bouton ""Je n'ai pas de compte EasyChair"". À la fin de l'inscription, vous recevrez un courriel de notification du système et vous pouvez soumettre votre article. Vous pouvez télécharger et recharger le document sur le système à la date d'échéance de la soumission.

    Cliquez ici (https://easychair.org/conferences/?conf=aisr2017) pour soumettre votre article.

    Nature et format des communications : Les actes seront édités à l’issue de la tenue du Workshop. Sont acceptées pour ce Workshop des communications courtes : 20 000 signes pour un article (6 pages max. en format IEEE) et 6 000 signes pour des posters (recto-verso IEEE). Les formats de fichiers acceptés seront les .pdf, .doc, .docx, .rtf.



Partenaires

 Laboratoire Cédric

 Université de la Manouba

 Laboratoire Paragraphe

 Laboratoire Dicen-IdF

 Université de Cergy Pontoise



Comité organisationnel



    Gilles Bertin (Cnam, Dicen)

    Raphaël Fournier-S’niehotta (Cnam, Cédric)

    Gérald Kembellec (Cnam, Dicen)

    Maria Mercanti (IAE de Paris, Dicen)

    Fatma Siala Kallel (Université de la Manouba, ISAMM)

    Tiphaine Viard (Cnam, Cédric)



Comité scientifique



    Anne Boyer (Université de Lorraine, LORIA équipe Kiwi)

    Armelle Brun (Université de Lorraine, LORIA équipe Kiwi)

    Laurent Candillier (expert R&D indépendant, agréé par le ministère de la Recherche)

    Ghislaine Chartron (Cnam, Dicen-IdF)

    Rachid Chelouah (École Internationale du Traitement de l’Information, LARIS)

    Raja Chiky (Institut Supérieur d’Électronique de Paris, LISITE-RDI)

    Max Chevalier (Toulouse 3, Irit)

    Estelle Delpech (NLP Specialist Airbus, département Human Factors & Ergonomics in Design)

    François Debruyne (Lille 3, Geriico)

    Damien Dudognon (Overblog – Groupe Webedia)

    Raphaël Fournier-S’niehotta (Cnam, Cédric)

    Rushed Kanawati (Paris 13, LIPN)

    Gérald Kembellec (Cnam, Dicen-IdF)

    Maria Mercanti (IAE, Dicen-IdF)

    Frank Meyer (Orange Labs Products and Services – IMT)

    Elsa Negre (Paris-Dauphine, LAMSADE)

    Imad Saleh (Paris 8, Paragraphe)

    Camille Salinesi (Paris 1, CRI)

    Mohamed Mohsen Gammoudi (Université de la Manouba, RIADI)

    Fatma Siala Kallel (Université de la Manouba, ISAMM)

    Mariem Siala Béji(Université de Carthage, IHEC)

    Tarak Hamrouni (Université de Tunis, LIPAH)

    Olfa Belkahla (Université de la Manouba, ESC)

    Sahbi Sidhom (Université de Lorraine, LORIA équipe Kiwi)

    Maurice Tchuente (Université de Yaoundé, LIRIMA)

    Tiphaine Viard (Cnam, Cédric)

    Manuel Zacklad (Cnam, Dicen-IdF)

    …



Dates importantes



    08 Mars 2017 : Limite de soumission de papier / Submission Deadline

    15 Avril 2017 : Notification d’acception / Acceptance Notification

    08 Mai 2017 : Papiers définitifs et inscriptions, Camera Ready Submission and author registration

    22 – 23 Mai 2017: Atelier interdisciplinaire sur les systèmes de recommandation / Interdisciplinary Workshop on recommender systems



Déroulé du Workshop



    2 matinées dont une keynote chaque matin en entrée (une heure + 15 minutes de questions).

    2 après-midi avec 20 minutes de pause (4 interventions)

    45 minutes par intervention 





Lundi

matin



    09h00-9h15 : ouverture

    09h15-10h30 : keynote et questions

    10h30-10h50 : pause

    10h50-12h15 : 2 interventions 





lunch

après-midi



    14h15-15h45 : 2 interventions

    15h45-16h : pause

    16h-16h45 : 1 intervention

    16h45-17h30 : session posters

    Événement social

    Diner 





Mardi

matin



    9h-9h15 : accueil

    9h15-10h30 keynote et questions

    10h30-10h50 : pause

    10h50-12h15 : 2 interventions 





lunch

après-midi



    14h15-15h45 : 2 interventions

    15h45-16h : pause

    16h-16h45 : 1 intervention

    16h45-17h15 : remarques de clôture 



Call for Proposal



Recommender Systems are reaching their maturity with undeniable ubiquity both on social media, in collaborative platforms or online sales. After two days of interdisciplinary studies devoted to the subject in 2012 and 2015 at the CNAM, we are pleased to invite you to offer a contribution to our first interdisciplinary workshop on recommender systems to be held in Paris on 22 and 23 May 2017.



The proceedings will be published by the end of this workshop. The communication format is a short one : 20 000 signs for a short paper (6 pages max in IEEE format – with figures.) and 6000 signs for presentation accompanying posters (duplex IEEE). Accepted file formats are .pdf, .doc, .docx, .rtf. The main subjects will be mainly (but not exclusively) the following:



    Digital marketing

    Targeted advertising

    User profile and personalization

    Social recommendation

    Contextualized recommendation and mobile devices

    Evaluation measures and explanation of recommendations

    Algorithms of recommender systems

    Interface and user interaction

    Platforms and systems implementation

    Decision support and real time

    Culture, media and recommender systems. 



Frais



Les frais de participation à l'atelier seront de :



    Gratuit pour les étudiants en MASTER des Universités et Grandes Écoles partenaires, hors repas

    100 euros pour les étudiants et doctorants

    125 euros pour les chercheurs et professionnels



Il comprendront : les repas du midi et pauses café, ainsi que le support des actes.



Une soirée de convivialité dans un restaurant parisien le lundi soir sera proposée avec une participation de 35 euros par personne."
"1624355085-1195","http://www.wikicfp.com/cfp/call?conference=marketing&page=4","IIBA Cruise Conference, Florida, Haiti  2015","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=45944&copyownerid=59396","International Interdisciplinary Business-Economics Advancement Conference (IIBA 2015), which will be held during November 16-21, 2015 at the 5 star Independence of the Seas which is one of the luxury cruise ships of the world with five–star cuisine. Limited number of deeply discounted staterooms/cabins are reserved for IIBA 2015 conference. The cruise with its 4370 passengers will depart from Ft. Lauderdale, Florida, USA which is 30 miles from Miami, Florida, USA and will stop at Labadee, HAITI and Falmouth, JAMAICA  and returning to Ft Lauderdale, Florida, USA. There is no need for a visa to visit Haiti and Jamaica for cruise passengers."
"1624354973-1154","http://www.wikicfp.com/cfp/call?conference=marketing&page=6","Neurosociety 2010","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=10220&copyownerid=12545","Neurosociety… What is it with the brain these days? 

Conference 7-8 December 2010 – Call for Papers



The Institute for Science, Innovation and Society (InSIS) and the European Neuroscience and Society Network (ENSN) are jointly organising an international conference on 7-8 December 2010 at the Saïd Business School, University of Oxford, UK.



Keynote speakers include:



    * Professor Steve Woolgar (Oxford)

    * Professor Nikolas Rose (London School of Economics)

    * Professor Nigel Thrift (Warwick University)

    * Professor Gemma Calvert (Warwick University; Neurosense)



Please feel free to download and distribute the call for papers. The deadline for submission of abstracts is 1 July 2010.

http://www.insis.ox.ac.uk/news/Documents/InSIS_Neurosociety_Call_for_Papers.pdf



Topic:

The topic of the conference is the rise of the brain and the emergence of the brain industry or ‘neuro markets’. The aim is to explore how, why, and in what ways has the figure of the brain come to permeate so many different areas of thinking and practice in academic and commercial life. What are the consequences for academia, business, commerce and policy?



Background:

The last twenty years have seen unprecedented advances in the neurosciences, in fields such as psychopharmacology, neurology and behavioural genetics. A growing number of ethicists, social scientists, legal scholars and philosophers have begun to analyze the social, legal and ethical implications of these advances, from the use of fMRI imaging in legal cases, to the medical benefits and risks of the increasing prescription of psychotropic drugs such as Prozac and Ritalin. Some attention has been paid to the economic questions raised by the commercial development and application of new technologies, and the extent to which subfields such as neuroeconomics and neuromarketing are generating commercially and clinically valuable findings. The conference aims to bring together academics and practitioners from this wide range of disciplines to attempt a critical evaluation of the current state and future prospects for neuro thinking.



Call for papers:

The Organising Committee welcomes proposals for individual papers which seek to make empirically based and conceptually innovative contributions to the analysis of the persuasive power of neuroscience in and outside academia. We particularly welcome papers that relate to the themes below, however we are also happy to consider contributions which address the general topic of the conference but do not align directly with these themes.



Please send abstracts (300–600 words) to insisevents@sbs.ox.ac.uk. The deadline for submission of abstracts is 1 July 2010.



Themes:



1) The rise and current configuration of the international neuroindustry

The conference seeks to map the diffusion of neuroscientific technology and knowledge by examining in which disciplines and which business practices the figure of the brain has become prominent and why in other disciplines or practices this is not the case. We are particularly interested in historical research that explores how the prominence of the brain has come about. Can we also anticipate the demise of the brain and what will supplant it? After eyes, skin and brain – what will be the next site of human bodies and behaviour  which will be exploited commercially? In addition to mapping the diffusion of the figure of the brain and exploring its historical specificity this conference seeks to address how the brain as a trope organises scholarly and commercial thinking in different disciplines and business fields.



What then are the current and potential commercial application of the brain sciences, which companies are taking the lead in bringing new technologies to market, and how are policymakers and industry groups lobbying to change regulatory barriers toward the use of new technologies?



2) The economic and social value of the new brain sciences

As neurological and psychiatric disorders place a significant economic and social toll on the health of populations internationally, much optimism surrounds the hope that developments in the neurosciences will help to find treatments for disorders such as depression, Alzheimer’s, Parkinson’s and autism spectrum disorders. To what extent is this optimism warranted? Scholars have pointed out that a) in the past, the development of novel biomedical technologies has often tended to increase societal inequalities because access to them has been available only to a minority, and b) often the expectation surrounding new biomedical treatments exceeds the reality of their clinical usefulness. This theme will address whether, much like the optimism surrounding the benefit of advances in pharmacogenomics and gene therapy, the clinical usefulness of advances in the neurosciences has been exaggerated. In addition, we welcome papers that critically address the commercialisation of the new brain sciences and its implications for research priorities.



3) The ethical and social implications of biomarkets and neuromarketing

Neuroeconomics – combining psychology, economics and neuroscience in order to understand the neural and social impulses behind decision-making – and neuromarketing – the study of the brain’s response to advertising techniques – are promising to revolutionize the fields of marketing and consumer choice. What are the likely consequences of this? What are the implications for consumer autonomy, the rise and pervasiveness of brand and advertising cultures, and the increasing adoption of reductive and/or deterministic models of human behaviour and decision-making? This theme will address the social, economic and political implications of new developments in neuroeconomics and neuromarketing, through drawing on the insights of ethicists, clinicians and industry representatives.



Logistics:

There is no cost for the event, but accommodation and travel expenses are not provided.



For more information:

Download the call for papers (http://www.insis.ox.ac.uk/news/Documents/InSIS_Neurosociety_Call_for_Papers.pdf) or contact co-convenor Dr. Tanja Schneider: tanja.schneider@sbs.ox.ac.uk"
"1624355226-1249","http://www.wikicfp.com/cfp/call?conference=marketing&page=1","EMAC Regional  2021","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=133681&copyownerid=91727","On 22-24 September 2021, Marketing Department at Kozminski University together with the EMAC Association will organise an international conference in the hybrid formula EMAC Regional 2021 ""Extending boundaries: The impact of digital world on marketing"". The aim of the conference will be to discuss,

how technology is shaping and changing marketing and management.  The conference will be held in a hybrid format - in KU in Warsaw at 57/59 Jagiellońska Street (the number of participants will be adjusted to epidemiological limitations) and online (any number of participants) via the conference platform. Details of the conference are available at: https://www.kozminski.edu.pl/en/emac-regional-conference-2021 

We encourage you to submit your papers - by 30 May at 15:00 CET



We anticipate a special session on Logistics and Supply Chain Management. We also encourage you to submit papers on and other topics related to marketing.



For PhD students we offer a special session to improve researcher's workshop and contact with experienced scientists within one conference fee.



Link to article submission: https://www.xcdsystem.com/emac/abstract/index.cfm?ID=8FeKN2A 



Selected authors will be offered publication in the issue of the Central European Management Journal (40 points on the ministerial list, indexed, among others, in Scopus), as well as in a specially prepared monograph published by a publishing house from the Polish ministerial list. It is also possible only to publish the abstract of the article in the conference materials. The organizers spare no effort to acquire new publication opportunities for example in Journal of Business Research.



If you have any questions, please contact: marketing@kozminski.edu.pl."
"1624354994-1161","http://www.wikicfp.com/cfp/call?conference=marketing&page=5","EMAC 2012","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=19586&copyownerid=32131","The EMAC 2012 Conference invites electronic submissions of papers, which should be sent in PDF Format no later than the 1st of December 2011.



Authors may submit more than one paper, but only one can be accepted as first author.



This EMAC policy implies that an author can submit and present only one paper as first author. However this author can be co-author of other submitted papers.



For multiple submissions:

• Submit one paper with you as a first author

• submit the other paper with you as named second/third etc., co-author.



Acceptance of a paper implies that at least one of the authors must attend the conference and present the paper.



After submission deadline, no revised version of papers will be accepted. The paper submitted is the final paper considered for the conference. 



Format & Process

 



NO AUTHOR INFORMATION on any page of the paper, as papers will be double BLIND reviewed. If you submit a paper that contains any information identifying you or a co-author, the paper shall be removed from the system, and you will be invited to resubmit. It is YOUR responsibility to resubmit again.

All papers are limited to seven (7) pages (everything included: the cover / title page, references and tables and figures). Any paper exceeding the specified limit will not be included in the review process.

Papers must show a clear indication of the purpose of the research, research method, major results, implications and key references.

Authors should also indicate the track in which they would like to present their paper. Papers must be submitted for review in only one (1) track. In preparing your paper please make sure that you follow the guidelines for referencing set out in the International Journal of Research in Marketing.

Papers will be evaluated through a double blind-review process and authors will be notified of acceptance / rejection by mid March 2012.

Please make sure to read carefully the submission guidelines before submitting your paper.



Submissions should be done on-line on the EMAC 2012 conference Website http://www.emac2012.org/ no later than December 1, 2011.



A full set of guidelines can be found on the conference website: http://www.emac2012.org/ under 'Paper Submissions'. Please make sure to read carefully the submission guidelines before submitting your paper.



Information on the Conference Theme, Tracks & Chairs, Special Interest Groups Track, and the Doctoral Colloquium can be found on the EMAC Conference website http://www.emac2012.org



Awards

EMAC is very pleased to announce the following awards which will be presented at the EMAC 2012 Conference



Best Paper Award Based on a Doctoral Dissertation

Eligible for only Doctoral students who submit a paper based on a doctoral dissertation



The Susan P. Douglas Award for the Conference Best Paper on International Marketing

Authors who submit a paper for presentation at the Annual EMAC Conference and that have an international marketing/cross-cultural theme or perspective are welcome to apply. 

Papers are not restricted to those submitted to the 'International Marketing' Track. Papers submitted to other tracks are also eligible, provided they have an international marketing/cross-cultural theme.



For more information on the award, please click HERE



When submitting their paper, authors who wish to compete for these awards are invited to complete the relevant section on the submission form



SUBMISSION DEADLINE: DECEMBER 1, 2011 (midnight CET)"
"1624354990-1159","http://www.wikicfp.com/cfp/call?conference=marketing&page=5","LJB 2011","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=16545&copyownerid=25335","Lahore Journal of Business (LJB), a peer reviewed biannual publication of the Lahore School of Economics, is aimed at providing a specialized forum for dissemination of qualitative and quantitative research in various areas of business administration. 

LJB invites researchers, policy makers and analysts to submit competitive theoretical and empirical papers for its first issue that explore and contribute to the understanding of various areas in business domain. The Journal aims at bringing together state of art research findings in various business disciplines including (but not limited to) accounting, banking, management, marketing, finance, investments, human resource management and organizational behavior. 



The submission of articles will be followed by an editorial review to determine the relevance of manuscript and scope of the Journal. On editorial acceptance, there will be a double-blind review by our advisory panel that comprise of eminent international and local researchers and scholars. The recommendations/comments of the referees will be communicated to the corresponding authors. The papers are now being considered for the first issue of September 2011. The manuscript can be submitted in electronic format (.doc and .docx only) to ljb@lahoreschool.edu.pk



The Lahore School of Economics also publishes “The Lahore Journal of Economics (LJE)” which is one of the top-ranked Social Science Journals in Pakistan, and has been given the highest ranking by the Higher Education Commission of the Government of Pakistan. LJE is listed on the Journal of Economics Literature (JEL), EBSCO, Library of Congress and Proquest. The issues of LJE can be accessed at 

http://www.lahoreschoolofeconomics.edu.pk/Volume.html

 





Dr. Nawazish Mirza

Associate Professor – Finance

Editor, Lahore Journal of Business

Lahore School of Economics

T +92 (0) 42 36560936 Ext 182

ljb@lahoreschool.edu.pk"
